Actual Temperature,Predicted Temperature,Absolute Error
37.75,37.64536,0.10464096
39.25,37.429962,1.8200378
41.75,37.81079,3.939209
36.75,38.276363,1.5263634
42.0,37.8487,4.1512985
37.25,38.586178,1.3361778
41.75,38.64213,3.1078682
39.4375,39.457153,0.01965332
40.5625,39.207565,1.3549347
38.5625,39.79456,1.2320595
39.5625,40.304085,0.7415848
40.125,39.77557,0.34943008
37.0,39.525475,2.5254745
37.875,38.879715,1.004715
39.25,38.532623,0.7173767
40.5,38.673813,1.8261871
37.1875,38.716324,1.5288239
40.9375,38.4495,2.487999
40.875,38.571716,2.3032837
40.375,39.148796,1.2262039
37.9375,39.247772,1.3102722
42.5,38.81778,3.6822205
36.875,39.436966,2.561966
38.375,38.998127,0.623127
38.8125,39.253727,0.44122696
37.0,38.97133,1.9713287
37.5625,39.100655,1.5381546
39.375,38.933662,0.4413376
36.5,38.896336,2.3963356
38.5625,38.260277,0.3022232
42.4375,37.781265,4.6562347
36.9375,38.289734,1.3522339
41.5625,38.291058,3.2714424
39.1875,38.76495,0.4225502
37.0,38.75585,1.7558517
38.0625,38.538364,0.4758644
39.0625,38.06974,0.9927597
36.75,38.171997,1.4219971
38.3125,37.9473,0.36520004
38.5625,37.862858,0.6996422
36.75,38.15229,1.4022903
41.8125,38.087425,3.7250748
39.375,38.420776,0.95422363
40.8125,39.26344,1.5490608
38.1875,39.038277,0.8507767
39.1875,38.85682,0.33068085
36.875,38.828964,1.9539642
38.4375,38.15211,0.28538895
39.0,38.274017,0.72598267
40.375,38.56362,1.8113785
36.875,38.75733,1.8823318
38.25,38.54038,0.29037857
42.1875,38.592144,3.595356
36.875,39.11012,2.2351189
39.0,38.597347,0.40265274
36.875,38.37953,1.5045319
38.9375,38.05638,0.8811188
38.875,38.605976,0.2690239
36.875,38.64862,1.7736206
37.75,38.312523,0.5625229
38.75,37.92614,0.82386017
40.375,37.692596,2.6824036
37.8125,38.364143,0.5516434
42.9375,38.292946,4.644554
37.0,39.29744,2.2974396
38.5,38.63674,0.13674164
37.0,38.622753,1.6227531
38.3125,38.54899,0.23648834
38.6875,39.098232,0.41073227
36.9375,38.703564,1.7660637
41.375,38.60985,2.7651482
38.8125,38.5915,0.22100067
36.625,38.643814,2.018814
37.875,38.02166,0.14665985
39.125,37.515575,1.6094246
36.8125,38.224525,1.4120255
38.1875,37.753952,0.43354797
38.4375,38.179688,0.2578125
37.0,38.27757,1.2775688
41.875,38.195126,3.6798744
36.75,38.479446,1.7294464
42.25,38.05746,4.192539
39.8125,38.936306,0.876194
36.875,39.076935,2.2019348
48.3125,38.642994,9.669506
42.3125,41.096313,1.2161865
36.875,41.670193,4.7951927
38.625,39.918015,1.2930145
38.75,39.123203,0.37320328
36.8125,39.348778,2.5362778
37.625,38.781326,1.1563263
39.0,38.247307,0.7526932
40.0625,38.91551,1.1469917
38.25,39.19877,0.9487686
42.5625,38.815292,3.7472076
36.75,39.08943,2.3394318
38.5,38.382492,0.117507935
38.625,38.095543,0.5294571
36.875,37.987568,1.1125679
37.8125,38.031677,0.21917725
39.625,38.242508,1.3824921
37.0,38.374428,1.3744278
38.375,38.096214,0.2787857
41.8125,38.066383,3.7461166
36.875,38.756264,1.8812637
41.5625,38.159687,3.402813
39.125,38.44409,0.6809082
36.75,38.561768,1.8117676
38.125,38.201336,0.07633591
36.75,38.02178,1.2717781
37.8125,38.29029,0.47779083
39.4375,38.04738,1.3901215
36.75,38.502438,1.7524376
38.0,38.55804,0.5580406
42.1875,38.193245,3.994255
37.0,38.60675,1.6067505
41.5625,38.39722,3.1652794
38.8125,38.3985,0.41400146
37.1875,38.718628,1.5311279
37.8125,38.55185,0.73934937
39.0,38.187344,0.8126564
36.875,38.242615,1.3676147
38.375,38.04189,0.3331108
42.4375,38.064762,4.372738
37.0625,38.949852,1.887352
42.5,38.673706,3.826294
38.75,38.78797,0.037971497
37.0,38.679207,1.6792068
38.375,38.48342,0.108421326
38.6875,38.77328,0.0857811
37.0,38.95062,1.9506187
38.25,38.50279,0.25278854
41.9375,38.275543,3.6619568
37.0625,38.568607,1.5061073
41.75,38.585342,3.1646576
40.125,38.970917,1.1540833
37.3125,39.414124,2.1016235
37.5,38.98377,1.4837685
39.0,38.20565,0.7943497
39.0625,38.5372,0.5252991
36.75,38.51919,1.7691917
37.625,38.383385,0.7583847
39.0625,38.18054,0.8819618
41.125,38.118782,3.006218
37.375,39.288166,1.913166
38.5,38.678753,0.1787529
37.125,38.893147,1.7681465
37.9375,38.24581,0.30831146
39.25,37.917988,1.3320122
40.25,37.925034,2.3249664
38.3125,38.151897,0.16060257
43.5,38.025845,5.4741554
42.125,38.916107,3.2088928
47.6875,39.975292,7.712208
40.6875,42.08092,1.3934212
41.3125,42.43264,1.1201401
44.3125,41.76043,2.5520706
53.375,43.034027,10.340973
42.3125,47.46727,5.15477
50.875,45.525505,5.349495
40.9375,47.311234,6.3737335
41.375,45.21794,3.8429413
40.75,45.485138,4.735138
43.5,42.997986,0.50201416
44.5625,42.888428,1.6740723
40.375,44.065125,3.6901245
42.0,42.377052,0.3770523
41.0,41.012802,0.012802124
46.125,40.79146,5.333542
41.6875,42.362064,0.67456436
47.6875,43.139595,4.547905
47.125,45.274925,1.8500748
46.1875,45.86576,0.3217392
44.1875,45.492283,1.3047829
46.4375,44.453213,1.9842873
42.8125,44.204147,1.3916473
46.3125,43.84565,2.4668503
43.625,44.162178,0.53717804
43.125,44.211697,1.0866966
42.5625,44.060448,1.4979477
42.6875,43.904526,1.2170258
42.8125,43.569485,0.7569847
43.125,43.60825,0.48324966
42.75,43.450924,0.7009239
42.8125,43.725002,0.9125023
46.5,43.405804,3.0941963
42.625,43.801758,1.1767578
48.875,43.53686,5.3381386
46.4375,44.884026,1.5534744
45.875,46.541065,0.6660652
42.0625,46.66577,4.6032715
49.0,44.628593,4.3714066
